id,label
368,http://strateji.deu.edu.tr/headline/dokuz-eylul-universitesi-2021-2025-stratejik-plani-hk/
369,http://strateji.deu.edu.tr/kurumsal-mali-durum-ve-beklentiler-durum-raporlari/
370,http://strateji.deu.edu.tr/?p=397
371,http://strateji.deu.edu.tr/vizyonumuz/
372,http://strateji.deu.edu.tr/muhasebe-kesin-hesap-ve-raporlama-sube-mudurlugu-personel/
373,http://strateji.deu.edu.tr/yonetmelikler/
374,http://strateji.deu.edu.tr/yatirim-izleme-ve-degerlendirme-raporlari/
375,http://strateji.deu.edu.tr/gorusler/
376,http://strateji.deu.edu.tr/yatirim-programi-izleme-ve-degerlendirme-raporu-formati/
377,http://strateji.deu.edu.tr/rehberler/
378,http://strateji.deu.edu.tr/personel/emanet-ve-tasinir-mal-yonetimi-servisi/
379,http://strateji.deu.edu.tr/alacak-takip-servisi/
380,http://strateji.deu.edu.tr/personel/ic-kontrol-ve-on-mali-kontrol-sube-mudurlugu/ic-kontrol-servisi/
381,http://strateji.deu.edu.tr/genelgeler/
382,http://strateji.deu.edu.tr/personel/arsivleme-servisi/
383,http://strateji.deu.edu.tr/personel/butce-giderleri-tetkiki-servisi/
384,http://strateji.deu.edu.tr/genel-yonetim-muhasebe-yonetmeligi-gymy-tablolari/
385,http://strateji.deu.edu.tr/?p=395
386,http://strateji.deu.edu.tr
387,http://strateji.deu.edu.tr/personel/maas-tetkik-servisi/
388,http://strateji.deu.edu.tr/headline/nakit-akis-tablosu-hk/
389,http://strateji.deu.edu.tr/personel/izleme-degerlendirme-ve-raporlama-servisi/
390,http://strateji.deu.edu.tr/yonergeler/
391,http://strateji.deu.edu.tr/personel/stratejik-yonetim-ve-planlama-sube-mudurlugu-2/stratejik-planlama-yonetim-ve-destek-servisi/
392,http://strateji.deu.edu.tr/personel/projeler-servisi/
393,http://strateji.deu.edu.tr/personel/stratejik-yonetim-ve-planlama-sube-mudurlugu-2/arastirma-analiz-ve-degerlendirme-servisi/
394,http://strateji.deu.edu.tr/kanun-hukmunde-kararnameler-khk/
395,http://strateji.deu.edu.tr/personel/ic-kontrol-ve-on-mali-kontrol-sube-mudurlugu/
396,http://strateji.deu.edu.tr/baskan-personel/
397,http://strateji.deu.edu.tr/kanunlar/
398,http://strateji.deu.edu.tr/temel-mali-tablolar/
399,http://strateji.deu.edu.tr/?p=393
400,http://strateji.deu.edu.tr/headline/2021-2025-donemi-stratejik-plan-hazirlik-calismalari-hk/
401,http://strateji.deu.edu.tr/personel/vezne/
402,http://strateji.deu.edu.tr/personel/mali-istatistik-ve-kesin-hesap-servisi/
403,http://strateji.deu.edu.tr/headline/2020-yili-birim-faaliyet-raporu-hazirlama-rehberi-hk/
404,http://strateji.deu.edu.tr/degerlerimiz/
405,http://strateji.deu.edu.tr/personel/butce-islemleri-servisi/
406,http://strateji.deu.edu.tr/butce-hazirlik-formlari/
407,http://strateji.deu.edu.tr/?p=399
408,http://strateji.deu.edu.tr/personel/stratejik-yonetim-ve-planlama-sube-mudurlugu-2/
409,http://strateji.deu.edu.tr/hakkimizda-2/
410,http://strateji.deu.edu.tr/maas-hesabina-iliskin-faydali-bilgiler/
411,http://strateji.deu.edu.tr/personel/stratejik-yonetim-ve-planlama-sube-mudurlugu-2/yonetim-bilgi-sistemleri-servisi/
412,http://strateji.deu.edu.tr/headline/e-arsiv-fatura-hk/
413,http://strateji.deu.edu.tr/ozel-kalem-2/
414,http://strateji.deu.edu.tr/gorevlerimiz/
415,http://strateji.deu.edu.tr/etkinlikler/
416,http://strateji.deu.edu.tr/headline/stratejik-plan-hazirlama-rehberi/
417,http://strateji.deu.edu.tr/bakanlar-kurulu-kararlari-bkk/
418,http://strateji.deu.edu.tr/kesin-hesaplar/
419,http://strateji.deu.edu.tr/category/etkinlikler/
420,http://strateji.deu.edu.tr/iletisim/
421,http://strateji.deu.edu.tr/personel/ic-kontrol-ve-on-mali-kontrol-sube-mudurlugu/on-mali-kontrol-servisi/
422,http://strateji.deu.edu.tr/performans-programlari/
423,http://strateji.deu.edu.tr/personel/butce-ve-performans-programi-sube-mudurlugu/
424,http://strateji.deu.edu.tr/misyonumuz/
425,http://strateji.deu.edu.tr/butce-degerlendirme-formlari/
426,http://strateji.deu.edu.tr/tebligler/
427,http://strateji.deu.edu.tr/headline/is-takip-gorev-dagilimi-formu-hk/
428,http://desem.deu.edu.tr/tr/
429,http://deu40.deu.edu.tr/en/
430,http://deu40.deu.edu.tr/calisma-gruplari/
431,http://deu40.deu.edu.tr/dijitalkampus/
432,http://deu40.deu.edu.tr/anasayfa/misyon/
433,http://deu40.deu.edu.tr/dis-paydaslar/
434,https://desem.deu.edu.tr/tr/dijital-donusumde-akilli-sistemler-ve-yapay-zeka-sertifika-programi/
435,http://deu40.deu.edu.tr/iletisim/
436,http://deu40.deu.edu.tr/duyurular/
437,http://deu40.deu.edu.tr/organizasyon/koordinator-sekreteryasi/
438,http://deu40.deu.edu.tr/organizasyon/koordinator-kurulu/
439,http://deu40.deu.edu.tr/endustri-4-0-proje-ekibi/
440,http://deu40.deu.edu.tr/organizasyon/koordinatorluk/
441,http://deu40.deu.edu.tr/organizasyon/
442,https://sporbilimleri.deu.edu.tr/duyurular/pandemi-doneminde-cocuklarda-fiziksel-aktivite-konulu-etkinlik-duyurusu/
443,https://sporbilimleri.deu.edu.tr/duyurular/genclik-ve-spor-politikalari-ve-sporda-istihdam-etkinlik-duyurusu/
444,https://sporbilimleri.deu.edu.tr/yonetim-kurulu/
445,https://deuzem.deu.edu.tr/sikca-sorulan-sorular/
446,https://sporbilimleri.deu.edu.tr/page/2/
447,https://sporbilimleri.deu.edu.tr/erasmus-farabi-mevlana/
448,https://sporbilimleri.deu.edu.tr/duyurular/dekanlar-konseyi-baskani/
449,http://sporbilimleri.deu.edu.tr/akademik-takvim/
450,http://sporbilimleri.deu.edu.tr/ders-programi/
451,https://sporbilimleri.deu.edu.tr/page/3/
452,https://sporbilimleri.deu.edu.tr/yonetmelik-ve-esaslar/
453,https://sporbilimleri.deu.edu.tr/dilekce-ve-formlar/
454,https://sporbilimleri.deu.edu.tr/laboratuvarimiz/
455,https://sporbilimleri.deu.edu.tr/duyurular/wushu-sanda-turkiye-sampiyonasi/
456,https://sporbilimleri.deu.edu.tr/duyurular/basketbol-antrenorlugu-uzerine-sohbet/
457,https://sporbilimleri.deu.edu.tr/duyurular/1-sinif-ogrencilerinin-dikkatine/
458,https://sporbilimleri.deu.edu.tr/duyurular/milli-sorfcu-kozanoglundan-dokuz-eylulde-soylesi/
459,https://sporbilimleri.deu.edu.tr/duyurular/tubitak-1512-girisimcilik-destek-programi/
460,https://sporbilimleri.deu.edu.tr/duyurular/turk-futbolunda-cim-saha-ve-sorunlari-etkinlik-duyurusu/
461,https://sporbilimleri.deu.edu.tr/telefon-rehberi/
462,https://sporbilimleri.deu.edu.tr/duyurular/11-turkiye-sampiyonlugu/
463,https://sporbilimleri.deu.edu.tr/duyurular/2-avrupa-oyunlari/
464,https://deuzem.deu.edu.tr/destek/
465,https://sporbilimleri.deu.edu.tr/ulasim/
466,https://sporbilimleri.deu.edu.tr/rekreasyon-bolumu/
467,https://sporbilimleri.deu.edu.tr/form-arsivi/
468,https://sporbilimleri.deu.edu.tr/?page_id=2930
469,https://sporbilimleri.deu.edu.tr/en/
470,https://sporbilimleri.deu.edu.tr/duyurular/1512-tubitak-bigg-dunya-programi-hk-duyuru-kilitlendi-kutlama/
471,https://online.deu.edu.tr/
472,https://sporbilimleri.deu.edu.tr/duyurular/evde-aletsiz-egzersiz-etkinligimiz/
473,https://sporbilimleri.deu.edu.tr/duyurular/turkiyede-e-spor-ve-gelecegi-konulu-etkinlik-duyurusu/
474,http://mezun.deu.edu.tr
475,https://sporbilimleri.deu.edu.tr/beden-egitimi-ve-spor-ogretmenligi-bolumu/
476,https://sporbilimleri.deu.edu.tr/spor-yoneticiligi-bolumu/
477,https://sporbilimleri.deu.edu.tr/
478,https://sporbilimleri.deu.edu.tr/sbt/
479,https://sporbilimleri.deu.edu.tr/duyurular/8-mart-dunya-kadinlar-gunu-soylesisi/
480,https://sporbilimleri.deu.edu.tr/ders-programi/
481,http://pos.deu.edu.tr
482,https://sporbilimleri.deu.edu.tr/yonetim/
483,https://sporbilimleri.deu.edu.tr/duyurular/deulu-ogrenciler-kariyer-zirvesinde/
484,https://sporbilimleri.deu.edu.tr/duyurular/2368/
485,https://sporbilimleri.deu.edu.tr/duyurular/24-28-mayis-haftasinda-yapilacak-vize-mazeret-sinav-programi-duyurusu/
486,https://sporbilimleri.deu.edu.tr/duyurular/her-engel-bir-sampiyon-yaratir-asmasini-bilenekonulu-etkinlik-duyurusu/
487,https://sporbilimleri.deu.edu.tr/antrenorluk-egitimi-bolumu/
488,https://sporbilimleri.deu.edu.tr/duyurular/teniste-guncel-gelismeler-etkinlik-duyurusu-2/
489,https://sporbilimleri.deu.edu.tr/duyurular/dokuz-eylul-universitesinde-sampiyonlar-vitrine-cikti/
490,https://deuzem.deu.edu.tr/
491,https://sporbilimleri.deu.edu.tr/sayilarla-sbtyo/
492,https://sporbilimleri.deu.edu.tr/duyurular/anket-duyurusu-hk/
493,https://sporbilimleri.deu.edu.tr/duyurular/21-yuzyilin-penceresinden-spor-adli-29-ekim-paneli/
494,https://sporbilimleri.deu.edu.tr/duyurular/amat-anadolu-universitesi-muzik-algisi-testi-duyurusu/
495,http://haber.deu.edu.tr/seferihisardan-dunyaya-acilacagiz/
496,https://sporbilimleri.deu.edu.tr/page/18/
497,https://sporbilimleri.deu.edu.tr/ogrenciler-icin/
498,https://sporbilimleri.deu.edu.tr/duyurular/dokuz-eylulden-spor-ve-genetik-semineri/
499,https://sporbilimleri.deu.edu.tr/duyurular/uluslararasi-spor-bilimleri-kongresi-odulumuz/
500,https://sporbilimleri.deu.edu.tr/duyurular/15-temmuz-milli-irade-zaferi-konulu-siir-yazma-yarismasi/
501,https://sporbilimleri.deu.edu.tr/fakulte-kurulu/
502,https://sporbilimleri.deu.edu.tr/duyurular/ogretmenler-gunu-kutlamasi/
503,https://sporbilimleri.deu.edu.tr/duyurular/2548/
504,http://haber.deu.edu.tr/sampiyon-sporcularin-gurur-gunu/
505,https://sporbilimleri.deu.edu.tr/duyurular/bartin-universitesi-egitim-fakultesi-anket-duyurusu/
506,https://sporbilimleri.deu.edu.tr/akademik-takvim/
507,https://sporbilimleri.deu.edu.tr/duyurular/muay-thai-turkiye-sampiyonusu/
508,https://sporbilimleri.deu.edu.tr/yonetmelik/
509,https://sporbilimleri.deu.edu.tr/duyurular/spor-bilimlerinde-yapay-ogrenme-konulu-etkinlik-duyurusu/
510,https://sporbilimleri.deu.edu.tr/duyurular/deuden-gurultu-engelleyici-eeg-kayit-basligi/
511,https://sporbilimleri.deu.edu.tr/akademik-personel/
512,https://deuzem.deu.edu.tr/uzaktanogreniyorum/#p=1
513,https://sporbilimleri.deu.edu.tr/page/5/
514,https://sporbilimleri.deu.edu.tr/idari-personel/
515,https://sporbilimleri.deu.edu.tr/duyurular/bolu-abant-izzet-baysal-universitesi-anket-duyurusu/
516,https://sporbilimleri.deu.edu.tr/komisyonlar-ve-koordinatorlukler/
517,http://bid.deu.edu.tr/
518,https://hastane.deu.edu.tr/english/
519,https://hastane.deu.edu.tr
520,https://hastanepos.deu.edu.tr/
521,https://e-hastane.deu.edu.tr/hastane/polrandevu/
522,http://calisansagligi.deu.edu.tr/
523,http://e-hastane.deu.edu.tr/hastane/polrandevu/
524,http://dehis.deu.edu.tr/arpaboyu-dergisi
525,https://dehis.deu.edu.tr/
526,https://hastane.deu.edu.tr/
527,http://tercihrehberi.deu.edu.tr/fakulteler/
528,http://debis.deu.edu.tr/ders-katalog/2020-2021/tr/index.html
529,http://tercihrehberi.deu.edu.tr/meslek-yuksekokullari/
530,http://tercihrehberi.deu.edu.tr/yuksekokullar/
531,http://tercihrehberi.deu.edu.tr
532,http://strateji.deu.edu.tr/deu-stratejik-plan/#p=1
533,http://www.arkem.deu.edu.tr/yonetmelik/
534,http://www.arkem.deu.edu.tr/vizyon/
535,http://www.arkem.deu.edu.tr/?lang=de
536,http://www.arkem.deu.edu.tr
537,http://www.arkem.deu.edu.tr/projeler/
538,http://www.arkem.deu.edu.tr/yayinlar/
539,http://www.arkem.deu.edu.tr/iletisim/
540,http://www.arkem.deu.edu.tr/?lang=en
541,http://www.arkem.deu.edu.tr/hakkimizda/
542,http://www.arkem.deu.edu.tr/category/duyurular/
543,http://www.arkem.deu.edu.tr/danisma-kurulu/
544,http://www.arkem.deu.edu.tr/faaliyet-alani/
545,http://www.arkem.deu.edu.tr/yonetim-kurulu/
546,http://www.arkem.deu.edu.tr/teknik-heyet/
547,http://www.arkem.deu.edu.tr/amac/
548,http://arkem.deu.edu.tr
549,http://www.arkem.deu.edu.tr/hizmetler/
550,http://www.arkem.deu.edu.tr/organizayon-semasi/
551,http://kalite.deu.edu.tr/hakkimizda/kalite-koordinatorlugu/
552,http://kalite.deu.edu.tr/dokumanlar-raporlar/
553,http://kalite.deu.edu.tr/hakkimizda/birim-kalite-komisyonlari-merkezler/
554,http://kalite.deu.edu.tr/mevzuat/
555,http://kalite.deu.edu.tr/hakkimizda/birim-kalite-komisyonlari-fakulteler/
556,http://kalite.deu.edu.tr/anasayfa
557,http://kalite.deu.edu.tr/tum-duyurular/
558,http://kalite.deu.edu.tr/hakkimizda/kalite-komisyon-uyeleri/
559,http://kalite.deu.edu.tr/kurumsal/tarihce/
560,http://kalite.deu.edu.tr/hakkimizda/birim-kalite-komisyonlari-enstituler/
561,http://kalite.deu.edu.tr/duyurular/program-oz-degerlendirme-takim-listeleri-formu/
562,http://kalite.deu.edu.tr/kurumsal/misyon-vizyon/
563,http://kalite.deu.edu.tr/kurumsal/kalite-politikamiz/
564,http://kalite.deu.edu.tr/hakkimizda/alt-komisyonlar/
565,http://kalite.deu.edu.tr/duyurular/dokuz-eylul-universitesi-rektorlugu-kalite-yonetim-sistemi-calismalari-hizla-devam-ediyor-08-25-mayis-2021-tarihlerinde-uzaktan-erisimle-gerceklestirilen-iso-9001-iso-14001-iso-50001-ve-iso-22000-y/
566,http://kalite.deu.edu.tr/teskilat-semalari/
567,http://kalite.deu.edu.tr/hakkimizda/
568,http://kalite.deu.edu.tr/hakkimizda/birim-kalite-komisyonlari/
569,http://kalite.deu.edu.tr/iletisim/
570,http://haber.deu.edu.tr/yokaktan-deu-kalite-guvence-sistemine-tam-puan/
571,http://kalite.deu.edu.tr/duyurular/universitemizde-kalite-guvence-sisteminin-surekli-iyilestirilmesi-icin-yurutulen-iso-9001-iso-2200-iso-50001-ve-iso-14001-akreditasyonu-kapsaminda-iso-19011-ic-tetkikci-eg/
572,http://kalite.deu.edu.tr/kurumsal/
573,http://kalite.deu.edu.tr/mevzuat/ic-mevzuat/
574,http://kalite.deu.edu.tr/mevzuat/dis-mevzuat/
575,http://kalite.deu.edu.tr/duyurular/uyps-program-oz-degerlendirme-admin-ve-takim-uyesi-bilgilendirme-sunumlari-yayinlanmistir/
576,http://kalite.deu.edu.tr/duyurular/dokuz-eylul-universitesi-kurumsal-izleme-raporu-yayinlanmistir/
577,http://kalite.deu.edu.tr/hakkimizda/komisyonun-gorevleri/
578,http://kalite.deu.edu.tr/akreditasyon/
579,http://kalite.deu.edu.tr/hakkimizda/birim-kalite-komisyonlari-idaribirimler/
580,http://kalite.deu.edu.tr/hakkimizda/birim-kalite-komisyonlari-yo-myo/
581,http://kalite.deu.edu.tr/duyurular/deu-danisma-kurulu-toplantisi/
582,http://depal.deu.edu.tr/tr/anasayfa/
583,http://depal.deu.edu.tr/tr/arastirma/
584,http://depal.deu.edu.tr/tr/iletisim-bilgileri/
585,http://depal.deu.edu.tr/tr/etkinlikler/
586,http://depal.deu.edu.tr/duyurular/duyuru1/
587,http://depal.deu.edu.tr/tr/egitim/
588,http://depal.deu.edu.tr/en/home/
589,http://depal.deu.edu.tr/duyurular/duyuru2/
590,http://depal.deu.edu.tr/tr/hakkimizda/yonetim-kurulu/
591,http://depal.deu.edu.tr/tr/hakkimizda/danisma-kurulu/
592,http://depal.deu.edu.tr/tr/hakkimizda/misyon-vizyon/
593,http://depal.deu.edu.tr/tr/faydali-linkler/
594,http://depal.deu.edu.tr/tr/hakkimizda/genel-bilgi-ve-tanitim/
595,https://egitimbilimleri.deu.edu.tr/akademik-takvim/
596,https://egitimbilimleri.deu.edu.tr/duyurular/azami-ogrenim-suresi-sona-erecek-olan-lisansustu-ogrencilerimizin-dikkatine/
597,https://egitimbilimleri.deu.edu.tr/mevzuat/
598,https://egitimbilimleri.deu.edu.tr/tez-islemleri/
599,https://egitimbilimleri.deu.edu.tr/tezsiz-yl-ogrencilik-ve-basvuru-islemleri/
600,http://egitimbilimleri.deu.edu.tr/iletisim/
601,https://egitimbilimleri.deu.edu.tr/yl-form-arsivi/
602,https://egitimbilimleri.deu.edu.tr/yonetim/
603,https://egitimbilimleri.deu.edu.tr/duyurular/pandemiler-ve-dogal-afetlerde-egitim-lisansustu-ogrencileri-bilimsel-makale-yarismasi-cagrisi-hakkinda-duyuru/
604,https://egitimbilimleri.deu.edu.tr/makale-yarismasi/
605,https://egitimbilimleri.deu.edu.tr/etik-kurul-basvuru-sureci-paneli/
606,https://egitimbilimleri.deu.edu.tr/ozel-ogrenci/
607,https://egitimbilimleri.deu.edu.tr/duyurular/pandemiler-ve-dogal-afetlerde-egitim-lisansustu-ogrencileri-bilimsel-makale-yarismasi-degerlendirme-sonuclari-duyurusu/
608,https://egitimbilimleri.deu.edu.tr/duyurular/enstitumuz-tez-asamasindaki-ogrencilerin-dikkatine-2/
609,https://egitimbilimleri.deu.edu.tr/donem-projesi/
610,https://egitimbilimleri.deu.edu.tr/hizmet-damgali-pasaport/
611,https://egitimbilimleri.deu.edu.tr/anabilim-dallari/
612,https://egitimbilimleri.deu.edu.tr/doktora-ogrencilik-ve-basvuru-islemleri/
613,https://egitimbilimleri.deu.edu.tr/kurullar/
614,https://egitimbilimleri.deu.edu.tr/tez-ve-akademik-calismalarda-benzerlik-orani-2/
615,http://online.deu.edu.tr/portal
616,https://egitimbilimleri.deu.edu.tr/idari-personel/
617,https://egitimbilimleri.deu.edu.tr/duyurular/yabanci-dil-yeterlilik-sinavi-duyurusu/
618,http://bid.deu.edu.tr/deu-otomasyonlar/
619,https://egitimbilimleri.deu.edu.tr/doktora-yeterlik-komiteleri/
620,https://egitimbilimleri.deu.edu.tr/eko-tarim/
621,http://bid.deu.edu.tr/ogretim_uyesi_not_giris.jnlp
622,https://egitimbilimleri.deu.edu.tr/erasmus/
623,https://egitimbilimleri.deu.edu.tr/tezsiz-yl-sinav-takvimi/
624,https://egitimbilimleri.deu.edu.tr/ogrencilik-ve-basvuru-islemleri/
625,https://egitimbilimleri.deu.edu.tr/tezsiz-yuksek-lisans-form-arsivi/
626,https://egitimbilimleri.deu.edu.tr/etik-kurul-basvurusu/
627,https://egitimbilimleri.deu.edu.tr/birim-risk-strateji-belgesi/
628,https://egitimbilimleri.deu.edu.tr/doktora-form-arsivi/
629,https://egitimbilimleri.deu.edu.tr/page/2/
630,https://egitimbilimleri.deu.edu.tr/
631,http://debis.deu.edu.tr/ders-katalog//2019-2020/index.html
632,https://egitimbilimleri.deu.edu.tr/yl-sinav-takvimi/
633,https://egitimbilimleri.deu.edu.tr/tez-yazim-kurallari/
634,https://egitimbilimleri.deu.edu.tr/en/
635,https://egitimbilimleri.deu.edu.tr/basarilar/
636,https://egitimbilimleri.deu.edu.tr/genel-bilgi/
637,https://egitimbilimleri.deu.edu.tr/sinav-takvimi/
638,https://hes.deu.edu.tr
639,https://pos.deu.edu.tr/
640,https://destek.deu.edu.tr
641,http://akillikart.deu.edu.tr/hgs/
642,http://oyp.deu.edu.tr/en/
643,http://oyp.deu.edu.tr/duyurular/oyp-lisansustu-egitim-tercihleri/
644,http://oyp.deu.edu.tr/duyurular/2020-guz-donemi-lisansustu-egitim-kontenjanlarina-tercih-islemleri-sonuclanmistir/
645,http://oyp.deu.edu.tr/tr/sayilarla-deu-oyp/
646,http://oyp.deu.edu.tr/tr/formlar/
647,http://oyp.deu.edu.tr/tr/organizasyon-semasi/
648,http://oyp.deu.edu.tr/tr/birim-personeli/
649,http://oyp.deu.edu.tr/tr/iletisim/
650,http://oyp.deu.edu.tr/tr/tarihce/
651,http://oyp.deu.edu.tr/tr/oyp-seyahat-ve-malzeme-talep-sureci/
652,http://kariyer.deu.edu.tr/tr/
653,http://oyp.deu.edu.tr/tr/yonetmelik-yonerge/
654,http://oyp.deu.edu.tr/duyurular/2019-guz-donemi-lisansustu-tercih-sonuclari/
655,https://mezun.deu.edu.tr/mezun-bilgi-formu/
656,http://oyp.deu.edu.tr/duyurular/oyp-lisansustu-egitim-tercihleri-2/
657,http://oyp.deu.edu.tr/tr/is-surecleri/
658,http://oyp.deu.edu.tr/duyurular/2020-bahar-donemi-lisansustu-tercih-sonuclari/
659,http://oyp.deu.edu.tr/tr/hakkimizda/
660,http://oyp.deu.edu.tr/tr/tum-duyurular/
661,http://oyp.deu.edu.tr/tr/
662,http://sayilarla.deu.edu.tr/
663,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/kamu-hizmet-standartlari/
664,https://ataturkilkeleri.deu.edu.tr/duyurular/tez-yazim-kilavuzu/
665,https://ataturkilkeleri.deu.edu.tr/duyurular/corona-virus-riskine-karsi-kisisel-tedbirlere-iliskin-sema/
666,https://twitter.com/intent/tweet?text=Anasayfa++&url=https%3A%2F%2Fataturkilkeleri.deu.edu.tr%2Ftr%2F
667,https://ataturkilkeleri.deu.edu.tr/tr/egitim/akademik-takvim/
668,https://ataturkilkeleri.deu.edu.tr/duyurular/enstitumuzun-risk-koordinatoru-ve-risk-yonetim-ekibi/
669,https://ataturkilkeleri.deu.edu.tr/tr/iletisim/
670,https://ataturkilkeleri.deu.edu.tr/tr/cagdas-turkiye-tarihi-arastirmalari-dergisi-2/dergi-yazim-kurallari/
671,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/yitirdiklerimiz/
672,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mufredat-programlari/
673,https://ataturkilkeleri.deu.edu.tr/tr/cagdas-turkiye-tarihi-arastirmalari-dergisi-2/iletisim-2/
674,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/
675,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/yitirdiklerimiz/vehbi-tanfer/
676,https://ataturkilkeleri.deu.edu.tr/tr/egitim/intihal-yazilim-programi-raporu-uygulama-esaslari/
677,https://ataturkilkeleri.deu.edu.tr/tr/cagdas-turkiye-tarihi-arastirmalari-dergisi-2/tum-sayilar/
678,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mufredat-programlari/lisansustu-egitim-mufredat-programi/doktora-programi/
679,https://ataturkilkeleri.deu.edu.tr/tr/kadromuz/akademik-personel/ogretim-uyeleri/
680,https://ataturkilkeleri.deu.edu.tr/duyurular/11-mayis-2021-tarihinde-gerceklesecek-online-etkinligimize-iliskin-duyuru/
681,https://ataturkilkeleri.deu.edu.tr/tr/sayi-40/
682,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mufredat-programlari/lisansustu-egitim-mufredat-programi/tezsiz-yuksek-lisans-programi/
683,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/unutamadiklarimiz/
684,https://ataturkilkeleri.deu.edu.tr/duyurular/2020-2021-bahar-donemi-final-takvimi/
685,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mufredat-programlari/ataturk-ilkeleri-ve-inkilap-tarihi-dersi/amac-ve-ilgili-mevzuat/
686,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mufredat-programlari/lisansustu-egitim-mufredat-programi/tezli-yuksek-lisans-programi/
687,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mufredat-programlari/ataturk-ilkeleri-ve-inkilap-tarihi-dersi/bahar-donemi-mufredat-programi/
688,https://ataturkilkeleri.deu.edu.tr/tr/egitim/ders-programi/
689,https://ataturkilkeleri.deu.edu.tr/tr/amac-ve-kapsam/
690,https://ataturkilkeleri.deu.edu.tr/tr/kadromuz/akademik-personel/arastirma-gorevlileri/
691,https://ataturkilkeleri.deu.edu.tr/tr/kadromuz/akademik-personel/okutmanlar/
692,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/yitirdiklerimiz/yilmaz-bilen/
693,https://ataturkilkeleri.deu.edu.tr/tr/egitim/tez-yazim-kilavuzu/
694,https://ataturkilkeleri.deu.edu.tr/tr/sayi-39/
695,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/enstitumuzun-ilk-binasi/
696,https://ataturkilkeleri.deu.edu.tr/tr/
697,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mufredat-programlari/lisansustu-egitim-mufredat-programi/
698,https://ataturkilkeleri.deu.edu.tr/duyurular/deuzem-ogrenci-anketi/
699,https://ataturkilkeleri.deu.edu.tr/duyurular/online-egitime-giris-hk/
700,https://ataturkilkeleri.deu.edu.tr/tr/cagdas-turkiye-tarihi-arastirmalari-dergisi-2/son-sayi/
701,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/kurucu-mudur/
702,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/kurucu-mudur/ergun-aybars/
703,https://ataturkilkeleri.deu.edu.tr/tr/kadromuz/idari-personel/
704,https://ataturkilkeleri.deu.edu.tr/tr/egitim/basvuru-kosullari/
705,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mufredat-programlari/ataturk-ilkeleri-ve-inkilap-tarihi-dersi/guz-donemi-mufredat-programi/
706,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/yitirdiklerimiz/necdet-colakoglu/
707,https://ataturkilkeleri.deu.edu.tr/en/
708,https://ataturkilkeleri.deu.edu.tr/tr/egitim/yok-tez-merkezi/
709,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mezun-bilgi-formu/
710,https://ataturkilkeleri.deu.edu.tr/tr/cagdas-turkiye-tarihi-arastirmalari-dergisi-2/dergi-hakkinda/
711,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/sempozyumlarimiz/
712,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/mevzuat/
713,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/yonetim/
714,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/misyon-ve-vizyon/
715,https://ataturkilkeleri.deu.edu.tr/duyurular/t-c-saglik-bakanliginin-corona-virus-rehberi/
716,https://ataturkilkeleri.deu.edu.tr/tr/egitim/formlar/
717,https://ataturkilkeleri.deu.edu.tr/tr/egitim/tez-bilgi-arsivi/
718,https://ataturkilkeleri.deu.edu.tr/tr/15-temmuz-ozel-sayi/
719,https://ataturkilkeleri.deu.edu.tr/duyurular/2020-2021-ogretim-yili-akademik-takvimi/
720,https://ataturkilkeleri.deu.edu.tr/tr/egitim/mufredat-programlari/ataturk-ilkeleri-ve-inkilap-tarihi-dersi/
721,https://ataturkilkeleri.deu.edu.tr/tr/egitim/tamamlanan-tezler/
722,http://ataturkilkeleri.deu.edu.tr/tr/isgal-ozel-sayi/
723,http://ataturkilkeleri.deu.edu.tr/tr/mutareke-ozel-sayi/
724,https://ataturkilkeleri.deu.edu.tr/duyurular/yok-ve-mebin-covid-19a-iliskin-bilgilendirme-icerikleri/
725,https://ataturkilkeleri.deu.edu.tr/tr/hakkimizda/tarihce/yitirdiklerimiz/gurcan-bozkir/
726,http://ataturkilkeleri.deu.edu.tr/tr/cagdas-turkiye-tarihi-arastirmalari-dergisi-2/son-sayi/
